"BROKEN","CATEGORY","FAILED","PASSED","SKIPPED","UNKNOWN"
"0","Product defects","13","0","0","0"
"0","Click impossible (timeout)","4","0","0","0"
"0","Élément non visible — à investiguer","2","0","0","0"
"0","Attente d'élément non satisfaite","2","0","0","0"
