"BROKEN","CATEGORY","FAILED","PASSED","SKIPPED","UNKNOWN"
"0","Product defects","14","0","0","0"
"0","Attente d'élément non satisfaite","6","0","0","0"
"0","Click impossible (timeout)","4","0","0","0"
"0","Saisie de texte impossible","2","0","0","0"
