"BROKEN","CATEGORY","FAILED","PASSED","SKIPPED","UNKNOWN"
"0","Attente d'élément non satisfaite","4","0","0","0"
"0","Product defects","2","0","0","0"
"0","Click impossible (timeout)","2","0","0","0"
"0","Sélecteur ambigu (strict mode)","1","0","0","0"
