"BROKEN","CATEGORY","FAILED","PASSED","SKIPPED","UNKNOWN"
"0","Click impossible (timeout)","6","0","0","0"
"0","Product defects","2","0","0","0"
"0","Attente d'élément non satisfaite","2","0","0","0"
"0","Titre de page inattendu — à investiguer","1","0","0","0"
"0","Élément non visible — à investiguer","1","0","0","0"
