"BROKEN","CATEGORY","FAILED","PASSED","SKIPPED","UNKNOWN"
"0","URL inattendue — à investiguer","6","0","0","0"
"0","Titre de page inattendu — à investiguer","5","0","0","0"
"0","Attente d'élément non satisfaite","1","0","0","0"
