"BROKEN","CATEGORY","FAILED","PASSED","SKIPPED","UNKNOWN"
"0","Product defects","15","0","0","0"
"0","Click impossible (timeout)","9","0","0","0"
"0","Attente d'élément non satisfaite","4","0","0","0"
"0","Élément non visible — à investiguer","1","0","0","0"
